Province,Country,uid,Date,Total Confirmed Cases,Total Deaths,Total Recovered,Active Cases,New Cases,New Deaths,New Recovered,Closed cases,Death Rate Based on Confirmed cases,Death Rate Based on Closed cases,Lat Lang,Benchmark
,United Arab Emirates,United Arab Emirates,2020-03-26,333,2,52,279,0,0,0.0,2.0,0.006,1.0,"24.0,54.0",0.02
Diamond Princess,Canada,Canada - Diamond Princess,2020-03-26,0,1,0,0,0,0,0.0,1.0,0.0,1.0,"0.0,0.0",0.02
Hubei,China,China - Hubei,2020-03-26,67801,3169,61201,3431,0,6,390.0,3559.0,0.047,0.89,"30.9756,112.2707",0.02
,Timor-Leste,Timor-Leste,2020-03-26,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"-8.874217,125.727539",0.02
Victoria,Australia,Australia - Victoria,2020-03-26,520,3,149,368,54,3,52.0,55.0,0.006,0.055,"-37.8136,144.9631",0.02
Alberta,Canada,Canada - Alberta,2020-03-26,486,2,17,467,128,0,0.0,2.0,0.004,1.0,"53.9333,-116.5765",0.02
,Ecuador,Ecuador,2020-03-26,1403,34,3,1366,230,6,0.0,34.0,0.024,1.0,"-1.8312,-78.1834",0.02
,Honduras,Honduras,2020-03-26,52,1,0,51,16,1,0.0,1.0,0.019,1.0,"15.2,-86.2419",0.02
Saskatchewan,Canada,Canada - Saskatchewan,2020-03-26,95,0,17,78,23,0,0.0,0.0,0.0,0.0,"52.9399,-106.4509",0.02
,Argentina,Argentina,2020-03-26,502,9,63,430,115,1,11.0,20.0,0.018,0.45,"-38.4161,-63.6167",0.02
Channel Islands,United Kingdom,United Kingdom - Channel Islands,2020-03-26,66,1,0,65,20,1,0.0,1.0,0.015,1.0,"49.3723,-2.3644",0.02
Zhejiang,China,China - Zhejiang,2020-03-26,1243,1,1222,20,2,0,1.0,2.0,0.001,0.5,"29.1832,120.0934",0.02
,Malawi,Malawi,2020-03-26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-13.254307999999998,34.301525",0.02
,Holy See,Holy See,2020-03-26,4,0,0,4,0,0,0.0,0.0,0.0,0.0,"41.9029,12.4534",0.02
,Togo,Togo,2020-03-26,23,0,1,22,0,0,0.0,0.0,0.0,0.0,"8.6195,0.8248",0.02
,Cote d'Ivoire,Cote d'Ivoire,2020-03-26,96,0,3,93,16,0,0.0,0.0,0.0,0.0,"7.54,-5.5471",0.02
,Madagascar,Madagascar,2020-03-26,23,0,0,23,4,0,0.0,0.0,0.0,0.0,"-18.7669,46.8691",0.02
Recovered,Canada,Canada - Recovered,2020-03-26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"0.0,0.0",0.02
,El Salvador,El Salvador,2020-03-26,13,0,0,13,4,0,0.0,0.0,0.0,0.0,"13.7942,-88.8965",0.02
,Trinidad and Tobago,Trinidad and Tobago,2020-03-26,65,1,0,64,5,0,0.0,1.0,0.015,1.0,"10.6918,-61.2225",0.02
,Thailand,Thailand,2020-03-26,1045,4,88,953,111,0,18.0,22.0,0.004,0.182,"15.0,101.0",0.02
,Nepal,Nepal,2020-03-26,3,0,1,2,0,0,0.0,0.0,0.0,0.0,"28.1667,84.25",0.02
Hong Kong,China,China - Hong Kong,2020-03-26,453,4,110,339,43,0,8.0,12.0,0.009,0.333,"22.3,114.2",0.02
,Tunisia,Tunisia,2020-03-26,197,6,2,189,24,1,0.0,6.0,0.03,1.0,"34.0,9.0",0.02
,Morocco,Morocco,2020-03-26,275,11,8,256,50,5,1.0,12.0,0.04,0.917,"31.7917,-7.0926",0.02
,Austria,Austria,2020-03-26,6909,49,112,6748,1321,19,103.0,152.0,0.007,0.322,"47.5162,14.5501",0.02
,Colombia,Colombia,2020-03-26,491,6,8,477,21,2,0.0,6.0,0.012,1.0,"4.5709,-74.2973",0.02
,Burundi,Burundi,2020-03-26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-3.3731,29.9189",0.02
,Egypt,Egypt,2020-03-26,495,24,102,369,39,3,7.0,31.0,0.048,0.774,"26.0,30.0",0.02
,Congo (Brazzaville),Congo (Brazzaville),2020-03-26,4,0,0,4,0,0,0.0,0.0,0.0,0.0,"-4.0383,21.7587",0.02
,Turkey,Turkey,2020-03-26,3629,75,26,3528,1196,16,0.0,75.0,0.021,1.0,"38.9637,35.2433",0.02
,Israel,Israel,2020-03-26,2693,8,68,2617,324,3,10.0,18.0,0.003,0.444,"31.0,35.0",0.02
,Denmark,Denmark,2020-03-26,1877,41,1,1835,153,7,0.0,41.0,0.022,1.0,"56.2639,9.5018",0.02
,Jamaica,Jamaica,2020-03-26,26,1,2,23,0,0,0.0,1.0,0.038,1.0,"18.1096,-77.2975",0.02
,Bulgaria,Bulgaria,2020-03-26,264,3,8,253,22,0,4.0,7.0,0.011,0.429,"42.7339,25.4858",0.02
,Iraq,Iraq,2020-03-26,382,36,105,241,36,7,2.0,38.0,0.094,0.947,"33.0,44.0",0.02
Shandong,China,China - Shandong,2020-03-26,771,7,752,12,2,0,0.0,7.0,0.009,1.0,"36.3427,118.1498",0.02
,Iran,Iran,2020-03-26,29406,2234,10457,16715,2389,157,832.0,3066.0,0.076,0.729,"32.0,53.0",0.02
,Andorra,Andorra,2020-03-26,224,3,1,220,36,2,0.0,3.0,0.013,1.0,"42.5063,1.5218",0.02
Falkland Islands (Islas Malvinas),United Kingdom,United Kingdom - Falkland Islands (Islas Malvinas),2020-03-26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-51.7963,-59.5236",0.02
,Italy,Italy,2020-03-26,80589,8215,10361,62013,6203,712,999.0,9214.0,0.102,0.892,"43.0,12.0",0.02
Hainan,China,China - Hainan,2020-03-26,168,6,168,0,0,0,0.0,6.0,0.036,1.0,"19.1959,109.7453",0.02
Guizhou,China,China - Guizhou,2020-03-26,146,2,144,0,0,0,0.0,2.0,0.014,1.0,"26.8154,106.8748",0.02
Tibet,China,China - Tibet,2020-03-26,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"31.6927,88.0924",0.02
,Niger,Niger,2020-03-26,10,1,0,9,3,0,0.0,1.0,0.1,1.0,"17.6078,8.0817",0.02
,San Marino,San Marino,2020-03-26,208,21,4,183,0,0,0.0,21.0,0.101,1.0,"43.9424,12.4578",0.02
British Columbia,Canada,Canada - British Columbia,2020-03-26,725,14,17,694,108,1,0.0,14.0,0.019,1.0,"49.2827,-123.1207",0.02
,Singapore,Singapore,2020-03-26,683,2,172,509,52,0,12.0,14.0,0.003,0.143,"1.2833,103.8333",0.02
,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-03-26,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"12.9843,-61.2872",0.02
,Uruguay,Uruguay,2020-03-26,217,0,0,217,28,0,0.0,0.0,0.0,0.0,"-32.5228,-55.7658",0.02
New South Wales,Australia,Australia - New South Wales,2020-03-26,1219,7,4,1208,190,0,0.0,7.0,0.006,1.0,"-33.8688,151.2093",0.02
,Jordan,Jordan,2020-03-26,212,0,1,211,40,0,0.0,0.0,0.0,0.0,"31.24,36.51",0.02
French Polynesia,France,France - French Polynesia,2020-03-26,30,0,0,30,5,0,0.0,0.0,0.0,0.0,"-17.6797,149.4068",0.02
Mayotte,France,France - Mayotte,2020-03-26,36,0,0,36,0,0,0.0,0.0,0.0,0.0,"-12.8275,45.1662",0.02
,Nicaragua,Nicaragua,2020-03-26,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"12.8654,-85.2072",0.02
,Chad,Chad,2020-03-26,3,0,0,3,0,0,0.0,0.0,0.0,0.0,"15.4542,18.7322",0.02
,Seychelles,Seychelles,2020-03-26,7,0,0,7,0,0,0.0,0.0,0.0,0.0,"-4.6796,55.492",0.02
Guadeloupe,France,France - Guadeloupe,2020-03-26,73,1,0,72,0,0,0.0,1.0,0.014,1.0,"16.25,-61.5833",0.02
,Benin,Benin,2020-03-26,6,0,0,6,0,0,0.0,0.0,0.0,0.0,"9.3077,2.3158",0.02
,Senegal,Senegal,2020-03-26,105,0,9,96,6,0,0.0,0.0,0.0,0.0,"14.4974,-14.4524",0.02
Manitoba,Canada,Canada - Manitoba,2020-03-26,36,0,17,19,1,0,0.0,0.0,0.0,0.0,"53.7609,-98.8139",0.02
,Cabo Verde,Cabo Verde,2020-03-26,4,1,0,3,0,0,0.0,1.0,0.25,1.0,"16.5388,-23.0418",0.02
,Saudi Arabia,Saudi Arabia,2020-03-26,1012,3,33,976,112,1,4.0,7.0,0.003,0.429,"24.0,45.0",0.02
,Mauritania,Mauritania,2020-03-26,3,0,0,3,1,0,0.0,0.0,0.0,0.0,"21.0079,10.9408",0.02
,Mozambique,Mozambique,2020-03-26,7,0,0,7,2,0,0.0,0.0,0.0,0.0,"-18.665695,35.529562",0.02
Northwest Territories,Canada,Canada - Northwest Territories,2020-03-26,1,0,0,1,1,0,0.0,0.0,0.0,0.0,"64.8255,-124.8457",0.02
,Guyana,Guyana,2020-03-26,5,1,0,4,0,0,0.0,1.0,0.2,1.0,"5.0,-58.75",0.02
,Serbia,Serbia,2020-03-26,384,1,0,383,0,0,0.0,1.0,0.003,1.0,"44.0165,21.0059",0.02
Chongqing,China,China - Chongqing,2020-03-26,578,6,570,2,0,0,0.0,6.0,0.01,1.0,"30.0572,107.874",0.02
,United Kingdom,United Kingdom,2020-03-26,11658,578,135,10945,2129,113,0.0,578.0,0.05,1.0,"55.3781,-3.4360000000000004",0.02
,Czechia,Czechia,2020-03-26,1925,9,10,1906,271,3,0.0,9.0,0.005,1.0,"49.8175,15.472999999999999",0.02
,Croatia,Croatia,2020-03-26,495,3,22,470,53,2,0.0,3.0,0.006,1.0,"45.1,15.2",0.02
New Caledonia,France,France - New Caledonia,2020-03-26,14,0,0,14,0,0,0.0,0.0,0.0,0.0,"-20.9043,165.618",0.02
,Saint Kitts and Nevis,Saint Kitts and Nevis,2020-03-26,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"17.357822,-62.782998",0.02
,Liechtenstein,Liechtenstein,2020-03-26,56,0,0,56,5,0,0.0,0.0,0.0,0.0,"47.14,9.55",0.02
,Belgium,Belgium,2020-03-26,6235,220,675,5340,1298,42,128.0,348.0,0.035,0.632,"50.8333,4.0",0.02
,MS Zaandam,MS Zaandam,2020-03-26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"0.0,0.0",0.02
,Slovakia,Slovakia,2020-03-26,226,0,2,224,10,0,0.0,0.0,0.0,0.0,"48.669,19.699",0.02
,Mali,Mali,2020-03-26,4,0,0,4,2,0,0.0,0.0,0.0,0.0,"17.570692,-3.996166000000001",0.02
Xinjiang,China,China - Xinjiang,2020-03-26,76,3,73,0,0,0,0.0,3.0,0.039,1.0,"41.1129,85.2401",0.02
,Malta,Malta,2020-03-26,134,0,2,132,5,0,0.0,0.0,0.0,0.0,"35.9375,14.3754",0.02
,Somalia,Somalia,2020-03-26,2,0,0,2,1,0,0.0,0.0,0.0,0.0,"5.1521,46.1996",0.02
,Guinea,Guinea,2020-03-26,4,0,0,4,0,0,0.0,0.0,0.0,0.0,"9.9456,-9.6966",0.02
Faroe Islands,Denmark,Denmark - Faroe Islands,2020-03-26,140,0,47,93,8,0,9.0,9.0,0.0,0.0,"61.8926,-6.9118",0.02
,Montenegro,Montenegro,2020-03-26,69,1,0,68,17,0,0.0,1.0,0.014,1.0,"42.5,19.3",0.02
,Angola,Angola,2020-03-26,4,0,0,4,1,0,0.0,0.0,0.0,0.0,"-11.2027,17.8739",0.02
Quebec,Canada,Canada - Quebec,2020-03-26,1632,8,17,1607,290,2,0.0,8.0,0.005,1.0,"52.9399,-73.5491",0.02
,New Zealand,New Zealand,2020-03-26,283,0,27,256,78,0,5.0,5.0,0.0,0.0,"-40.9006,174.886",0.02
,Finland,Finland,2020-03-26,958,5,10,943,78,2,0.0,5.0,0.005,1.0,"64.0,26.0",0.02
,Guinea-Bissau,Guinea-Bissau,2020-03-26,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"11.8037,-15.1804",0.02
,Netherlands,Netherlands,2020-03-26,7431,434,3,6994,1019,78,0.0,434.0,0.058,1.0,"52.1326,5.2913",0.02
Jiangxi,China,China - Jiangxi,2020-03-26,936,1,934,1,0,0,0.0,1.0,0.001,1.0,"27.614,115.7221",0.02
,Barbados,Barbados,2020-03-26,18,0,0,18,0,0,0.0,0.0,0.0,0.0,"13.1939,-59.5432",0.02
,Dominica,Dominica,2020-03-26,11,0,0,11,4,0,0.0,0.0,0.0,0.0,"15.415,-61.371",0.02
,South Africa,South Africa,2020-03-26,927,0,12,915,218,0,0.0,0.0,0.0,0.0,"-30.5595,22.9375",0.02
Hebei,China,China - Hebei,2020-03-26,319,6,310,3,0,0,0.0,6.0,0.019,1.0,"39.549,116.1306",0.02
,Cambodia,Cambodia,2020-03-26,96,0,10,86,0,0,0.0,0.0,0.0,0.0,"11.55,104.9167",0.02
,Congo (Kinshasa),Congo (Kinshasa),2020-03-26,51,3,0,48,3,1,0.0,3.0,0.059,1.0,"-4.0383,21.7587",0.02
,Zambia,Zambia,2020-03-26,16,0,0,16,4,0,0.0,0.0,0.0,0.0,"-15.4167,28.2833",0.02
Montserrat,United Kingdom,United Kingdom - Montserrat,2020-03-26,5,0,0,5,4,0,0.0,0.0,0.0,0.0,"16.7425,-62.1874",0.02
,Slovenia,Slovenia,2020-03-26,562,6,10,546,34,1,0.0,6.0,0.011,1.0,"46.1512,14.9955",0.02
South Australia,Australia,Australia - South Australia,2020-03-26,235,0,6,229,65,0,0.0,0.0,0.0,0.0,"-34.9285,138.6007",0.02
,Afghanistan,Afghanistan,2020-03-26,94,4,2,88,10,2,0.0,4.0,0.043,1.0,"33.0,65.0",0.02
,Armenia,Armenia,2020-03-26,290,1,18,271,25,1,2.0,3.0,0.003,0.333,"40.0691,45.0382",0.02
,Belarus,Belarus,2020-03-26,86,0,29,57,0,0,0.0,0.0,0.0,0.0,"53.7098,27.9534",0.02
,Sierra Leone,Sierra Leone,2020-03-26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"8.460555000000001,-11.779889",0.02
Reunion,France,France - Reunion,2020-03-26,135,0,1,134,24,0,0.0,0.0,0.0,0.0,"-21.1351,55.2471",0.02
Macau,China,China - Macau,2020-03-26,31,0,10,21,1,0,0.0,0.0,0.0,0.0,"22.1667,113.55",0.02
,Mauritius,Mauritius,2020-03-26,81,2,0,79,33,0,0.0,2.0,0.025,1.0,"-20.2,57.5",0.02
,Guatemala,Guatemala,2020-03-26,25,1,4,20,1,0,0.0,1.0,0.04,1.0,"15.7835,-90.2308",0.02
French Guiana,France,France - French Guiana,2020-03-26,28,0,6,22,0,0,0.0,0.0,0.0,0.0,"3.9339,-53.1258",0.02
,Honduras,Honduras,2020-03-27,68,1,0,67,16,0,0.0,1.0,0.015,1.0,"15.2,-86.2419",0.02
Shanghai,China,China - Shanghai,2020-03-27,468,5,334,129,17,0,3.0,8.0,0.011,0.625,"31.201999999999998,121.4491",0.02
British Columbia,Canada,Canada - British Columbia,2020-03-27,725,14,17,694,0,0,0.0,14.0,0.019,1.0,"49.2827,-123.1207",0.02
,Bulgaria,Bulgaria,2020-03-27,293,3,9,281,29,0,1.0,4.0,0.01,0.75,"42.7339,25.4858",0.02
Alberta,Canada,Canada - Alberta,2020-03-27,542,2,17,523,56,0,0.0,2.0,0.004,1.0,"53.9333,-116.5765",0.02
,Oman,Oman,2020-03-27,131,0,23,108,22,0,0.0,0.0,0.0,0.0,"21.0,57.0",0.02
Anhui,China,China - Anhui,2020-03-27,990,6,984,0,0,0,0.0,6.0,0.006,1.0,"31.8257,117.2264",0.02
,Burundi,Burundi,2020-03-27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-3.3731,29.9189",0.02
Saskatchewan,Canada,Canada - Saskatchewan,2020-03-27,95,0,17,78,0,0,0.0,0.0,0.0,0.0,"52.9399,-106.4509",0.02
Quebec,Canada,Canada - Quebec,2020-03-27,2024,18,17,1989,392,10,0.0,18.0,0.009,1.0,"52.9399,-73.5491",0.02
Chongqing,China,China - Chongqing,2020-03-27,578,6,570,2,0,0,0.0,6.0,0.01,1.0,"30.0572,107.874",0.02
Diamond Princess,Canada,Canada - Diamond Princess,2020-03-27,0,1,0,0,0,0,0.0,1.0,0.0,1.0,"0.0,0.0",0.02
Australian Capital Territory,Australia,Australia - Australian Capital Territory,2020-03-27,62,0,1,61,9,0,0.0,0.0,0.0,0.0,"-35.4735,149.0124",0.02
,Guatemala,Guatemala,2020-03-27,28,1,4,23,3,0,0.0,1.0,0.036,1.0,"15.7835,-90.2308",0.02
Shanxi,China,China - Shanxi,2020-03-27,253,3,242,8,0,0,0.0,3.0,0.012,1.0,"35.1917,108.8701",0.02
,Costa Rica,Costa Rica,2020-03-27,263,2,3,258,32,0,1.0,3.0,0.008,0.667,"9.7489,-83.7534",0.02
,Niger,Niger,2020-03-27,10,1,0,9,0,0,0.0,1.0,0.1,1.0,"17.6078,8.0817",0.02
,Namibia,Namibia,2020-03-27,8,0,2,6,0,0,0.0,0.0,0.0,0.0,"-22.9576,18.4904",0.02
,Kazakhstan,Kazakhstan,2020-03-27,150,1,3,146,39,0,1.0,2.0,0.007,0.5,"48.0196,66.9237",0.02
,Liberia,Liberia,2020-03-27,3,0,0,3,0,0,0.0,0.0,0.0,0.0,"6.4281,-9.4295",0.02
,Mongolia,Mongolia,2020-03-27,11,0,0,11,0,0,0.0,0.0,0.0,0.0,"46.8625,103.8467",0.02
,Morocco,Morocco,2020-03-27,345,23,11,311,70,12,3.0,26.0,0.067,0.885,"31.7917,-7.0926",0.02
,Guinea,Guinea,2020-03-27,8,0,0,8,4,0,0.0,0.0,0.0,0.0,"9.9456,-9.6966",0.02
Beijing,China,China - Beijing,2020-03-27,569,8,408,153,3,0,2.0,10.0,0.014,0.8,"40.1824,116.4142",0.02
,Norway,Norway,2020-03-27,3755,19,6,3730,386,5,0.0,19.0,0.005,1.0,"60.472,8.4689",0.02
,Lebanon,Lebanon,2020-03-27,391,8,27,356,23,2,4.0,12.0,0.02,0.667,"33.8547,35.8623",0.02
,Kenya,Kenya,2020-03-27,31,1,1,29,0,0,0.0,1.0,0.032,1.0,"-0.0236,37.9062",0.02
,Zimbabwe,Zimbabwe,2020-03-27,5,1,0,4,2,0,0.0,1.0,0.2,1.0,"-20.0,30.0",0.02
,New Zealand,New Zealand,2020-03-27,368,0,37,331,85,0,10.0,10.0,0.0,0.0,"-40.9006,174.886",0.02
,Haiti,Haiti,2020-03-27,8,0,0,8,0,0,0.0,0.0,0.0,0.0,"18.9712,-72.2852",0.02
,Sierra Leone,Sierra Leone,2020-03-27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"8.460555000000001,-11.779889",0.02
,Montenegro,Montenegro,2020-03-27,82,1,0,81,13,0,0.0,1.0,0.012,1.0,"42.5,19.3",0.02
Sint Maarten,Netherlands,Netherlands - Sint Maarten,2020-03-27,3,0,0,3,0,0,0.0,0.0,0.0,0.0,"18.0425,-63.0548",0.02
,Botswana,Botswana,2020-03-27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-22.3285,24.6849",0.02
,Netherlands,Netherlands,2020-03-27,8603,546,3,8054,1172,112,0.0,546.0,0.063,1.0,"52.1326,5.2913",0.02
,Cambodia,Cambodia,2020-03-27,99,0,11,88,3,0,1.0,1.0,0.0,0.0,"11.55,104.9167",0.02
,Burkina Faso,Burkina Faso,2020-03-27,180,9,12,159,28,2,2.0,11.0,0.05,0.818,"12.2383,-1.5616",0.02
Turks and Caicos Islands,United Kingdom,United Kingdom - Turks and Caicos Islands,2020-03-27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"21.69400000000001,-71.7979",0.02
,Guyana,Guyana,2020-03-27,5,1,0,4,0,0,0.0,1.0,0.2,1.0,"5.0,-58.75",0.02
,Jamaica,Jamaica,2020-03-27,26,1,2,23,0,0,0.0,1.0,0.038,1.0,"18.1096,-77.2975",0.02
,North Macedonia,North Macedonia,2020-03-27,219,3,3,213,18,0,0.0,3.0,0.014,1.0,"41.6086,21.7453",0.02
,Hungary,Hungary,2020-03-27,300,10,34,256,39,0,6.0,16.0,0.033,0.625,"47.1625,19.5033",0.02
,Greece,Greece,2020-03-27,966,28,52,886,74,2,16.0,44.0,0.029,0.636,"39.0742,21.8243",0.02
Fujian,China,China - Fujian,2020-03-27,331,1,295,35,3,0,0.0,1.0,0.003,1.0,"26.0789,117.9874",0.02
,Cabo Verde,Cabo Verde,2020-03-27,5,1,0,4,1,0,0.0,1.0,0.2,1.0,"16.5388,-23.0418",0.02
,Iceland,Iceland,2020-03-27,890,2,97,791,88,0,15.0,17.0,0.002,0.118,"64.9631,-19.0208",0.02
,Nigeria,Nigeria,2020-03-27,70,1,3,66,5,0,1.0,2.0,0.014,0.5,"9.082,8.6753",0.02
,Nepal,Nepal,2020-03-27,4,0,1,3,1,0,0.0,0.0,0.0,0.0,"28.1667,84.25",0.02
,Croatia,Croatia,2020-03-27,586,3,37,546,91,0,15.0,18.0,0.005,0.167,"45.1,15.2",0.02
,Cote d'Ivoire,Cote d'Ivoire,2020-03-27,101,0,3,98,5,0,0.0,0.0,0.0,0.0,"7.54,-5.5471",0.02
,Holy See,Holy See,2020-03-27,4,0,0,4,0,0,0.0,0.0,0.0,0.0,"41.9029,12.4534",0.02
Jiangsu,China,China - Jiangsu,2020-03-27,641,0,631,10,1,0,0.0,0.0,0.0,0.0,"32.9711,119.455",0.02
,MS Zaandam,MS Zaandam,2020-03-27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"0.0,0.0",0.02
Shandong,China,China - Shandong,2020-03-27,772,7,752,13,1,0,0.0,7.0,0.009,1.0,"36.3427,118.1498",0.02
Aruba,Netherlands,Netherlands - Aruba,2020-03-27,33,0,1,32,5,0,0.0,0.0,0.0,0.0,"12.5186,-70.0358",0.02
,Ghana,Ghana,2020-03-27,137,4,2,131,5,0,1.0,5.0,0.029,0.8,"7.9465,-1.0232",0.02
Qinghai,China,China - Qinghai,2020-03-27,18,0,18,0,0,0,0.0,0.0,0.0,0.0,"35.7452,95.9956",0.02
,Afghanistan,Afghanistan,2020-03-27,110,4,2,104,16,0,0.0,4.0,0.036,1.0,"33.0,65.0",0.02
,Cameroon,Cameroon,2020-03-27,91,2,2,87,16,1,0.0,2.0,0.022,1.0,"3.8480000000000003,11.5021",0.02
,Nicaragua,Nicaragua,2020-03-27,2,1,0,1,0,1,0.0,1.0,0.5,1.0,"12.8654,-85.2072",0.02
,Vietnam,Vietnam,2020-03-27,163,0,20,143,10,0,0.0,0.0,0.0,0.0,"16.0,108.0",0.02
New South Wales,Australia,Australia - New South Wales,2020-03-27,1405,7,4,1394,186,0,0.0,7.0,0.005,1.0,"-33.8688,151.2093",0.02
Curacao,Netherlands,Netherlands - Curacao,2020-03-27,8,1,2,5,2,0,0.0,1.0,0.125,1.0,"12.1696,-68.99",0.02
,Zambia,Zambia,2020-03-27,22,0,0,22,6,0,0.0,0.0,0.0,0.0,"-15.4167,28.2833",0.02
,Dominica,Dominica,2020-03-27,11,0,0,11,0,0,0.0,0.0,0.0,0.0,"15.415,-61.371",0.02
Reunion,France,France - Reunion,2020-03-27,145,0,1,144,10,0,0.0,0.0,0.0,0.0,"-21.1351,55.2471",0.02
,Mali,Mali,2020-03-27,11,0,0,11,7,0,0.0,0.0,0.0,0.0,"17.570692,-3.996166000000001",0.02
Hebei,China,China - Hebei,2020-03-27,319,6,310,3,0,0,0.0,6.0,0.019,1.0,"39.549,116.1306",0.02
,Fiji,Fiji,2020-03-27,5,0,0,5,0,0,0.0,0.0,0.0,0.0,"-17.7134,178.065",0.02
,Iraq,Iraq,2020-03-27,458,40,122,296,76,4,17.0,57.0,0.087,0.702,"33.0,44.0",0.02
Liaoning,China,China - Liaoning,2020-03-27,128,2,124,2,0,0,0.0,2.0,0.016,1.0,"41.2956,122.6085",0.02
,Spain,Spain,2020-03-27,65719,5138,9357,51224,7933,773,2342.0,7480.0,0.078,0.687,"40.0,-4.0",0.02
,Maldives,Maldives,2020-03-27,16,0,9,7,3,0,1.0,1.0,0.0,0.0,"3.2028,73.2207",0.02
Isle of Man,United Kingdom,United Kingdom - Isle of Man,2020-03-27,29,0,0,29,4,0,0.0,0.0,0.0,0.0,"54.2361,-4.5481",0.02
,Sri Lanka,Sri Lanka,2020-03-27,106,0,7,99,0,0,0.0,0.0,0.0,0.0,"7.0,81.0",0.02
,West Bank and Gaza,West Bank and Gaza,2020-03-27,91,1,17,73,7,0,0.0,1.0,0.011,1.0,"31.9522,35.2332",0.02
,Bangladesh,Bangladesh,2020-03-27,48,5,11,32,4,0,0.0,5.0,0.104,1.0,"23.685,90.3563",0.02
,Ethiopia,Ethiopia,2020-03-27,16,0,0,16,4,0,0.0,0.0,0.0,0.0,"9.145,40.4897",0.02
,Sudan,Sudan,2020-03-27,3,1,0,2,0,0,0.0,1.0,0.333,1.0,"12.8628,30.2176",0.02
Greenland,Denmark,Denmark - Greenland,2020-03-27,10,0,2,8,4,0,0.0,0.0,0.0,0.0,"71.7069,-42.6043",0.02
Heilongjiang,China,China - Heilongjiang,2020-03-27,484,13,469,2,0,0,0.0,13.0,0.027,1.0,"47.861999999999995,127.7615",0.02
,Suriname,Suriname,2020-03-27,8,0,0,8,0,0,0.0,0.0,0.0,0.0,"3.9193,-56.0278",0.02
,Kyrgyzstan,Kyrgyzstan,2020-03-27,58,0,0,58,14,0,0.0,0.0,0.0,0.0,"41.2044,74.7661",0.02
Hunan,China,China - Hunan,2020-03-27,1018,4,1014,0,0,0,0.0,4.0,0.004,1.0,"27.6104,111.7088",0.02
Yunnan,China,China - Yunnan,2020-03-27,180,2,172,6,2,0,0.0,2.0,0.011,1.0,"24.974,101.48700000000001",0.02
,Malawi,Malawi,2020-03-27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-13.254307999999998,34.301525",0.02
,Eswatini,Eswatini,2020-03-27,9,0,0,9,3,0,0.0,0.0,0.0,0.0,"-26.5225,31.4659",0.02
,Bahrain,Bahrain,2020-03-27,466,4,227,235,8,0,23.0,27.0,0.009,0.148,"26.0275,50.55",0.02
,Sweden,Sweden,2020-03-27,3069,105,16,2948,229,28,0.0,105.0,0.034,1.0,"63.0,16.0",0.02
New Brunswick,Canada,Canada - New Brunswick,2020-03-27,45,0,17,28,12,0,0.0,0.0,0.0,0.0,"46.5653,-66.4619",0.02
,South Africa,South Africa,2020-03-27,1170,1,31,1138,243,1,19.0,20.0,0.001,0.05,"-30.5595,22.9375",0.02
South Australia,Australia,Australia - South Australia,2020-03-27,257,0,6,251,22,0,0.0,0.0,0.0,0.0,"-34.9285,138.6007",0.02
,Barbados,Barbados,2020-03-27,24,0,0,24,6,0,0.0,0.0,0.0,0.0,"13.1939,-59.5432",0.02
,Guinea-Bissau,Guinea-Bissau,2020-03-27,2,0,0,2,0,0,0.0,0.0,0.0,0.0,"11.8037,-15.1804",0.02
,Belgium,Belgium,2020-03-27,7284,289,858,6137,1049,69,183.0,472.0,0.04,0.612,"50.8333,4.0",0.02
Guadeloupe,France,France - Guadeloupe,2020-03-27,73,1,0,72,0,0,0.0,1.0,0.014,1.0,"16.25,-61.5833",0.02
,Seychelles,Seychelles,2020-03-27,7,0,0,7,0,0,0.0,0.0,0.0,0.0,"-4.6796,55.492",0.02
,Iran,Iran,2020-03-27,32332,2378,11133,18821,2926,144,676.0,3054.0,0.074,0.779,"32.0,53.0",0.02
,Italy,Italy,2020-03-27,86498,9134,10950,66414,5909,919,589.0,9723.0,0.106,0.939,"43.0,12.0",0.02
Hainan,China,China - Hainan,2020-03-27,168,6,168,0,0,0,0.0,6.0,0.036,1.0,"19.1959,109.7453",0.02
Tibet,China,China - Tibet,2020-03-27,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"31.6927,88.0924",0.02
